smiles,ld50
COC1=CC=C(C=C1)C1=C(C=C(C)N1)C1=CC=C(OC)C=C1,2.21
ClC1C(Cl)C2C(C1Cl)C1(Cl)C(Cl)=C(Cl)C2(Cl)C1(Cl)Cl,2.95
CN(C)C1=CC=C(C=C1)N=NC1=CC=CC(=C1)C(C)=O,1.74
OC(CCl)CNCCNCC(O)CCl,2.39
CNC(=O)C1=C(C)N=C(S1)C1=CC(OC)=C(OC)C(OC)=C1,1.79
CCOP(=O)OCC,1.55
CCC(=O)C1=CC=CC=C1,1.47
CN(C)N=NC1=CC=C(C=C1)C1=CC=CC=C1,2.81
C=CCOC(=O)OC(=C)C(=O)OCC=C,2.74
COC1=CC=C(C=C1N)[N+]([O-])=O,1.87
CCOC(C)=CC1=[N+](CCCS([O-])(=O)=O)C2=C(O1)C=CC=C2,1.47
OC(=O)CCC1(CC2=CC=CC=C2)CCCCC1=O,2.11
CCOC(=O)OC(=O)OCC,2.28
CCCCCC(C=O)=CC1=CC=CC=C1,1.73
OC1=C(C=CC=C1)C(=O)OCC1=CC=CC=C1,2.01
CC1=NN(C(=O)C1)C1=CC=C(C)C=C1,1.4
CSC(C)(C)C=NOC(=O)N(C)SN(C)CC1=CC=CC=C1,4.56
CCOCCCO,1.17
CNC(=O)OC1=CC(C)=CC=C1C(C)C,2.62
ClC1=CCC2C(C1)C(=O)OC2=O,1.74
ClC1=CC=C(CC2=CC=C(Cl)C=C2)C=C1,2.38
CO[Si](CCCN1C(=O)N(CCC[Si](OC)(OC)OC)C(=O)N(CCC[Si](OC)(OC)OC)C1=O)(OC)OC,2.56
CC(=O)OCC1=CC=C2OCOC2=C1,1.97
CNC(=O)ON=C1SCOC1C,4.2
CC(C)N1C(=O)NC(C)=C(Br)C1=O,1.86
CC(=O)OC1=C(C=C(C=C1[N+]([O-])=O)[N+]([O-])=O)C(C)(C)C,3.66
CN1C2=C(C=C(C=C2)[N+]([O-])=O)C(=NCC1=O)C1=CC=CC=C1,2.48
CC(O)C1=CC=CC=C1,2.48
NC(=O)NCC1=CC=CC=C1,1.75
CCNCCO,1.95
COC1=CC=C(C=C1)C(=C(CCC(O)=O)C#N)C1=CC=C(OC)C=C1,3.0
CNC(=O)OC1=CC=CC2=C1C=CC=C2,2.94
CCCCOC(=O)CCCCCCCCC=C,1.68
CCC(=CC(=NO)C(N)=O)C(C)[N+]([O-])=O,2.52
OC(=O)CBr,3.44
CCOP(=S)(OCC)SCSP(=S)(OCC)OCC,4.47
CCCCCN(CCCCC)N=O,2.03
CCSC1=NC(=O)N(CC(C)(C)C)C(=O)N1N,1.87
CC(C)CC(=O)OC1CC2(COC(C)=O)C(OC3C(O)C(OC(C)=O)C2(C)C32CO2)C=C1C,5.24
COCC=O,1.5
CCCCOC(=O)C1=CC=C(C=C1)N1N=C(OCC2=CC=CC=C2)C2=C1C=CC=C2,2.3
OC1=CC=C(C=C1)C1(C(=O)NC2=C1C=CC=C2)C1=CC=C(O)C=C1,3.55
CC(=O)OC1=CC=C(C)C=C1,1.9
CCOC(=O)COC(=O)C=C,2.87
CC(Cl)C(O)=O,2.13
CCN,2.05
CCCCCCC(CCCC)COC(=O)C(C)=C,0.99
CCCN(CCC)C1=C(C=C(C=C1[N+]([O-])=O)C(C)=O)[N+]([O-])=O,2.62
CC(C)(C1=CC=C(OC2=CC=C(N)C=C2)C=C1)C1=CC=C(OC2=CC=C(N)C=C2)C=C1,3.12
C=CS(=O)(=O)C=C,3.57
COP(=O)(OC1=CC=C(C(Cl)=C1)[N+]([O-])=O)SC,3.47
[O-][N+](=O)C1=CC=CC=C1,2.55
CCOC(=O)C=C(C)OP(=O)(OCC)OCC,4.08
NC(=O)CBr,3.14
CN(C)CCC[N+]1([O-])C2=C(CCC3=C1C=CC=C3)C=CC=C2,3.46
CCCCC1=C(OC(=O)C2=CC=CC=C2)N(N(C1=O)C1=CC=CC=C1)C1=CC=CC=C1,2.27
OCC1OC(CC1O)N1C=C(Br)C(=O)NC1=O,1.56
CC1=NN(C(=O)C1=CN1CCOCC1)C1=CC=CC=C1,2.28
CCOP(=S)(OC(C)C)ON1C(=O)C2=C(C=CC=C2)C1=O,3.12
ClCCOCCC(OCCCl)OCCCl,2.6
CCCCNCCCC,2.83
CCCCCCCCC=CCCCCCCCC(=O)OCCOC,1.48
CC(C)C1=CC=C(C)C(O)=C1,2.27
COP(=S)(OC)SCC1=NN=C(C)O1,3.5
CCN(CC)CCNC(=O)C1=C(OCC2=CC=CC=C2)C(Cl)=CC(Cl)=C1,2.79
CC1=C(N)C=CC=C1,2.2
O=C(CCN1CCN(CC1)C1=CC=CC=C1)C1=CC=C2NC(=O)CCC2=C1,2.86
CC1COC(O1)C1=CC=CC=C1,1.74
COP(=S)(OC)OC1=CC(C)=CC=C1C(C)C,2.56
S1C=CC=C1,1.78
COC1=CC=C2C(C(C3=CC=CC=C3)C(C)(C)OC2=C1)C1=CC=C(OCCCCl)C=C1,2.94
ClC1=CC2=C(NC(=O)CN=C2C2=C(Cl)C=CC=C2)C=C1,2.18
CNC(NCCSCC1=CSC(CN(C)C)=N1)=C[N+]([O-])=O,2.3
CCCCCCCCCCCCN,2.26
CCCCCC(CO)=CC1=CC=CC=C1,1.71
CC(C)C1CCC(C)CC1O,1.69
CCCCN1C2=C(NC(C)=N2)C(=O)N(CCC)C1=O,4.25
CCCCCCCC(=O)OC1=C(Br)C=C(C=C1Br)C#N,3.21
NC1=C(Cl)C=C(C=C1Cl)C(O)=O,1.65
FC1=CN(C2CCCO2)C(=O)NC1=O,2.33
CCN(CCO)C1=CC=CC(C)=C1,2.12
OCC1OC(O)C(O)C(O)C1O,0.84
CCOC(=O)C(C)OC1=CC=C(OC2=NC3=C(O2)C=C(Cl)C=C3)C=C1,2.19
CNC(=O)C1=CC=C(Cl)C(=C1)S(=O)(=O)NC,2.27
CN(C)C1=CC=C(C=C1)C(=N)C1=CC=C(C=C1)N(C)C,1.95
CC(C(O)=O)C1=CC=C2OC3=CC=C(C)C=C3CC(=O)C2=C1,3.3
CCC(C)C1=C(OC(C)=O)C(=CC(=C1)[N+]([O-])=O)[N+]([O-])=O,3.67
NC1=C2N=CC=NC2=NC=N1,2.3
CCOC(=O)C(Br)CBr,3.04
NC(=NC1=C2C=CC=CC2=NC=C1[N+]([O-])=O)N1CCOCC1,1.88
CS(=O)(=O)N(CCI)CCI,2.17
O=C(CCCN1CCC(=CC1)C1=CC=CC=C1)C1=CC=C2NC(=O)CCC2=C1,2.87
ClCCNP1(=O)OCCCN1CCCl,3.26
CC1=NOC(NS(=O)(=O)C2=CC=C(N)C=C2)=C1C,1.43
CC(=O)CCCOC(C)=O,1.38
CCCC1OCSC1=NOC(=O)NC,3.42
[O-][N+]1=C2C=CC3=C(C=CC=C3)C2=[N+]([O-])C2=C1C=CC=C2,1.75
[O-][N+](=O)C1=NC=CS1,2.98
CC(N(CC1=CN=C(C)N=C1N)C=O)=C(CCO)SSCC1CCCO1,2.26
CN1C(C(=O)NC(C=C(C)C)[N+]2=CC=CC=C2)=C([O-])C2=C(C=C(Cl)S2)S1(=O)=O,4.64
OC1=C(Cl)C2=C(C=CC=C2)C=C1,1.89
CNC(=O)ON=C(C)C(C)(C)[N+]([O-])=O,4.19
CCSC(=O)N(CC)CC,2.6
CCC(O)OCCCOC,1.46
FC(F)(F)C1=NC2=C(N1)C=C(I)C=C2Cl,5.38
CC(C)OP(=S)(CCl)SC1=CC=C(Br)C=C1,4.19
COCCOC(=O)CC#N,1.52
CC(C)=CC1C(C(=O)OC2CC(=O)C(CC=C)=C2C)C1(C)C,2.85
CCC(C)OC(CBr)C1=CC=CC=C1,3.01
ClC1=C(Cl)C2(Cl)C3CC(Cl)(Cl)CC3C1(Cl)C2(Cl)Cl,2.91
CC1=NOC(=O)C1=NNC1=C(Cl)C=CC=C1,3.28
CNC(=S)NCCSCC1=C(C)NC=N1,2.21
OC1=CC2=C(C=C1)N=C(N2)C(F)(F)F,3.69
CC(C)=C1C(=O)N(N(C1=O)C1=CC=CC=C1)C1=CC=CC=C1,2.36
OC(=O)C1=C(C=NOCC2=CC=C(Cl)C=C2)C=CC=C1O,2.48
CNC(=O)ON=C1SCOC1C(C)C,4.13
CC[Si](N(C)C)(N(C)C)N(C)C,2.25
CNCCCN,1.97
C=CC(=O)OC1CCCCC1,1.25
O=C1CCCCCC=CCCCCCCCCO1,2.87
CCOP(=S)(OCC)OC1=CC=C(C=C1)C#N,4.43
C(C1=CC=CC=C1)C1=CC=CC=C1,1.87
CCCCN(CCCC)CCOC1=NC(N)=NC=C1,2.43
BrC(Br)C(Br)Br,2.46
CCCCN(C)N=O,2.95
CN(C)S(=O)(=O)CCNC(=O)N(CCCl)N=O,3.87
CCOP(=S)(OCC)SCS(=O)(=O)CC,5.39
[O-][N+](=O)C1=CC2=C(C=C1Cl)N=C(N2)C(F)(F)F,4.68
CNCCCC1C2=C(C=CC=C2)C=CC2=C1C=CC=C2,3.04
OC(=O)C(Cl)=C(Cl)C=O,3.23
ClC1=C(Cl)C2(Cl)C3C4CC(C5OC45)C3C1(Cl)C2(Cl)Cl,4.0
CCOC=CC(OCC)OCC,1.85
CCOP(=S)(OCC)OC1=C(Cl)C=C(Cl)C(=C1)[N+]([O-])=O,3.56
O=NN1CN2CN(C1)CN(C2)N=O,2.3
CCOC(=O)CC[Si](OCC)(OCC)OCC,1.08
ClCC(=C)CCl,2.92
CCC1=CSC(S)N1,3.62
CCCCN(CCCC)CCCC,3.21
CN(SC1=CC(Cl)=CC=C1Cl)C(=O)OC1=CC=CC2=C1OC(C)(C)C2,4.2
CCOP(=S)(OCC)SCCSCC,5.02
CC1OC2=C(CC1N(C)C)C=CC=C2,2.37
CC(=O)OCCS(=O)(=O)CCOC(C)=O,1.15
CC1=C(C=CC=C1)N1C(=O)C=CC1=O,2.87
CC(C#N)N1CCOCC1,3.21
COC1=CC=C(CC(C)N(C)C(=O)CN2N=C(C=CC2=O)C2=CC=CC=C2)C=C1OC,2.54
CCOC(=O)C=C,2.1
COCCOC(C)=O,1.61
CC1=C(OCC(O)CO)C=CC=C1,2.46
COCCOCCOC,1.4
OC1=CC=C(CCNC(=O)C2=CC=CN=C2)C=C1,1.46
CCCCCCCCSC(=O)OC1=C(N=NC(Cl)=C1)C1=CC=CC=C1,2.28
CCP(=O)(OC)OC1=CC=C(Cl)C=C1,3.38
O1C2=CC=CC=C2N=CC2=C1C=CC=C2,2.54
CCSP(SCC)SCC,2.78
CC(C)OC(=O)C1=CC=CC=C1,1.64
O=NN1CCN(CC1)N=O,2.96
ClCCOP(=O)OCCCl,2.9
CCOC(=S)C=CC1=CC=C(C=C1)N(C)C,3.29
C[As]=S,3.09
ClCCS(=O)(=O)COCS(=O)(=O)CCCl,3.25
CCOC(=O)C(CCN(CC)CC)(CC=C)C1=CC=CC=C1,3.18
CCC1(C)CC(=O)NC1=O,1.89
CSCC(=NO)C(C)(C)C,2.3
ClCBr,1.41
CC1=C(C=CC=C1)[N+]([O-])=O,2.19
CON=C(C)C(=NOC(=O)N(C)SN(C)C(=O)OC1=CC=CC2=C1OC(C)(C)C2)C(=O)N(C)C,4.7
CC1CO1,2.18
COC(=O)CCC(Br)C(C)=O,2.57
CCC1OCSC1=NOC(=O)NC,3.93
ClC1=C(C=O)C=CC=C1,1.81
ClCCOP(=S)(OCCCl)OCCCl,2.57
CC1=NC(=CN1C1=CC=C(C=C1)[N+]([O-])=O)[N+]([O-])=O,1.71
CC(C)COC(=O)C(C)C,1.05
CC1=NC=CN1CC1=CC=CC=C1,2.24
CC(C)C(=O)NC1=CC=C(C(=C1)C(F)(F)F)[N+]([O-])=O,2.54
CCCC(=O)OC(C(Cl)(Cl)Cl)P(=O)(OC)OC,2.47
NC1CCC2C3CCC(C3N)C12,2.17
COP(=S)(OC)OC1=CC(Cl)=C(Cl)C=C1Cl,2.71
CN1C(CC(=O)NNCC(=O)N2CCN(C)CC2)=CC=C1C(=O)C1=CC=C(C)C=C1,2.62
CCCN(CCC)C1=C(C=C(C=C1[N+]([O-])=O)S(=O)(=O)N=S(C)C)[N+]([O-])=O,2.31
CC(O)C(C)(C)CO,1.04
CCCSP(=O)(OCC)OC1=C(Cl)C=C(Cl)C=C1Cl,3.38
CCOC1=CC(CC2=CN=C(N)N=C2N)=CC(OCC)=C1N1C=CC=C1,2.4
CCOC(C1=NCCCN1)C1=CC=C(Cl)C(Cl)=C1,2.89
CC(C)(OC1=CC=C(Cl)C=C1)C(=O)OCCCOC(=O)C(C)(C)OC1=CC=C(Cl)C=C1,1.81
OC(CN1CCCCC1)C1=NOC(=C1)C1=CC=CC=C1,2.14
CC(C)N(CCC(C(N)=O)(C1=CC=CC=C1)C1=NC=CC=C1)C(C)C,3.01
CCC1NC(=O)C(C(O)C(C)CC=CC)N(C)C(=O)C(C(C)C)N(C)C(=O)C(CC(C)C)N(C)C(=O)C(CC(C)C)N(C)C(=O)C(C)NC(=O)C(C)NC(=O)C(CC(C)C)N(C)C(=O)C(NC(=O)C(CC(C)C)N(C)C(=O)CN(C)C1=O)C(C)C,2.91
CCC(C)C(=O)OC1C(OC(C)=O)C2=C(OC1(C)C)C=CC1=C2OC(=O)C=C1,2.5
CC1=CN=CC(C)=N1,2.09
FC1=CC2=C(N=C(N2)C(F)(F)F)C(F)=C1,4.95
CN(C)CC#N,3.23
CCCCCCCCCCCC(=O)OCCSC#N,2.76
OC1=C(Cl)C=CC=C1,3.51
COC1=C(N)C2=C(C(N)=C1)C(=O)C1=C(C=CC=C1)C2=O,2.48
COP(=S)(OC)SCSC1=CC=CC=C1,4.24
COP(=O)(OC)OC(C1=CC=C(Cl)C=C1)P(=O)(OC)OC,2.05
NNC(=O)C(N)CS,2.11
OC(C#N)C1=CC(OC2=CC=CC=C2)=CC=C1,2.45
CN(C)[Si](CC[Si](N(C)C)(N(C)C)N(C)C)(N(C)C)N(C)C,2.48
OCCN(CCO)C1=NC=C2N=C(N=C(N3CCCCC3)C2=N1)N(CCO)CCO,2.15
ClCCOP(=O)(OCCCl)OC1CCC(CC1Cl)C(Br)CBr,2.13
COC1=CC=C(C=C1C)C(C)=O,2.06
CSN(C)C(=O)OC1=CC=CC2=C1OC(C)(C)C2,4.73
CCCC1C2CC(C=C2)C1C=O,1.55
ClC1=CC=C2N(C3CCN(CCCN4C(=O)NC5=C4C=CC=C5)CC3)C(=O)NC2=C1,1.91
NC1=CC=C(C(N)=C1)[N+]([O-])=O,1.53
CC(CC1=CC=C(O)C(O)=C1)C(C)CC1=CC=C(O)C(O)=C1,2.18
CCCCOCCOC(=O)COC1=CC=C(Cl)C=C1Cl,2.59
C#CCOCC#C,2.24
COC(=O)C1=C(N)C=CC=C1,1.72
COP(=S)(OC(C)C)OC1=CC=C(C=C1)[N+]([O-])=O,4.76
CCC(C)(O)CCC1=CC=CC=C1,1.78
ClC1=CC=C(C=C1)C12CC1C(=O)NC2=O,2.15
CS(=O)(=O)C1=CC=C(N)C(Cl)=C1,1.33
CC=CC=CCOCCC#N,1.62
FC1(F)C(Cl)=C(Cl)C(F)(F)C1(F)F,2.94
COC(=O)C1=CCC23CCC(C2(CC1)OC(C)=O)C(C)(OC3=O)C=CC=C(C)C(O)=O,3.52
CCCCCCCCCCCO,1.76
CCOC(C1=CC=CC=C1)C1=NCCCCN1,2.79
CC1CC(C)C(=O)C(C1)C(O)CC1CC(=O)NC(=O)C1,5.15
CCOCCOCC(C)O,1.2
CCCCCCCC(=O)NO,1.17
CC(C)NCC(O)COC1=CC=CC2=C1OC(=C2)C(C)O,2.14
O=CN(C1CC1)C1=C2N=CN(CC3CC3)C2=NC=N1,2.71
CNC(=O)OC1=CC=C(N(C)C)C(C)=C1,3.84
CCS(=O)(=O)C1=NN=C(S1)N(C)C(=O)NC,1.72
[O-][N+](=O)C1=CC(Cl)=CC=C1Cl,2.28
CCC1(CCCC1)NC(N)=O,2.22
OCCI,3.54
FC(F)(F)C1=NC2=C(N1)C=C(Br)C(Br)=C2Br,4.77
CCOP(=O)(OCC)C(O)(C(F)F)C(F)F,4.9
O=C(OCC1CO1)C1=CC=CC=C1,2.1
CC1=CC=C(N=CNSN(CC2=CC=CC=C2)CC2=CC=CC=C2)C(C)=C1,2.55
COP(=O)(OC)OC(Cl)C(Cl)(Br)Br,3.89
CNC(=O)OC1=CC(=CC=C1C)C(C)C,2.92
CC(=O)NC1=CC2=C(C=C1)C1=C(S2)C=CC=C1,2.31
CN(C)C1=C2N=C(NC2=C(Cl)C(Cl)=C1Cl)C(F)(F)F,4.18
CCN(CCC#N)C1=CC=CC(C)=C1,1.71
COC1=C(OCC(O)CO)C=CC=C1,2.12
CC1CCC2C(C)C(=O)OC3OC4(C)CCC1C23OO4,1.7
CC1CCC(=O)O1,1.06
C=CCOCC1CO1,1.85
OC(=O)C1=CC=C2C=C(O)C=CC2=C1,1.79
CCCNC(=O)C1=C(C)N=C(S1)C1=CC(OC)=C(OC)C(OC)=C1,1.8
CC(=O)CCC1=C(OC(=O)C2=CC=CC=C2)N(N(C1=O)C1=CC=CC=C1)C1=CC=CC=C1,2.27
CC(C)NC(=O)OCC(O)C1COC2=C(O1)C=CC=C2,2.27
CCN(CC)CCOC(=O)C(C)=C,1.6
CCC(=O)N(C1CCN(CCCC(=O)C2=CC=C(F)C=C2)C2CCCCC12)C1=CC=CC=C1,3.11
C=CCC#N,2.77
CCCN(CCC)CCC,3.17
CCOP(=S)(OCC)SCCSCC(=O)NC,4.25
OC(=O)C1=C(O)C(Cl)=CC=C1Cl,2.12
CCC(C)=C1C(=O)N(N(C1=O)C1=CC=CC=C1)C1=CC=CC=C1,2.18
CCCCCCC(C)I,1.47
OCC(O)C(O)C(O)C(O)CO,1.13
CNC1=NC2=C(O1)C=CC(Cl)=C2,2.26
CCSCCCl,2.69
CC1=C2C(=O)C(C(=O)C2=CC=C1)C1=C(Cl)C=CC=C1Cl,2.82
ClCCN(CCCl)P1(=O)OCCCN1CCCl,3.21
CCOP(=O)(OCC)SC1=C(Cl)C(Cl)=C(Cl)C(Cl)=C1Cl,2.66
CCCCOC(=O)CCCCC(=O)OCCCC,1.3
OC(=O)C1C2CCC(O2)C1C(O)=O,3.69
ClC(Cl)C#N,2.52
CC(C)=CCCC(C)(OC(C)=O)C#C,1.3
CCOC(=O)CCC(=O)CC1(O)C2(Cl)C3(Cl)C4(Cl)C5(Cl)C(Cl)(C2(Cl)C3(Cl)C5(Cl)Cl)C14Cl,3.42
COP(=S)(OC)SSP(=S)(OC)OC,1.5
CCCCCCCCCC=CCC1CC(=O)OC1=O,2.02
OC(=O)C1=CC=C(SC#N)C=C1,3.33
CC1(C)CC2=C(O1)C(OC(=O)NCSC1=CC=C(Br)C=C1)=CC=C2,4.21
NC1=C(O)C=CC(=C1)C1=CC=CC=C1,1.91
O=C1OC2CCCC1O2,1.34
O=C(NCNC(=O)N1C(=O)C=CC1=O)N1C(=O)C=CC1=O,2.31
CC(C)C1=CC=C(C)C=C1O,2.19
N#CC(C1=CC=CC=C1)C1=CC=CC=C1,1.74
CC(O)COCC(C)O,0.96
CCCC(O)=O,1.64
OC1=CC=C2CCCC2=C1,1.62
SC(=S)NC1CCS(=O)(=O)C1,2.1
N1C=CN=C1,2.49
CCS,1.96
CC1=CC=C(Cl)C=C1Cl,1.83
CCOCCC(=O)OCC,1.47
CC(C)NCC1CCC2=C(N1)C=C(C(CO)=C2)[N+]([O-])=O,3.97
NC(=O)OC1(CCCCC1)C#C,2.7
CCC(C)(C)C1CCC(=O)CC1,1.55
OC(=O)COC(=O)CC1=C(NC2=C(Cl)C=CC=C2Cl)C=CC=C1,3.44
CC(=O)CC(C1=CC=CO1)C1=C(O)C2=C(OC1=O)C=CC=C2,4.08
CCCCOC(C)OCCCC,1.3
CCC(CC)(C(O)=O)C1=CC=CC2=C1C=CC=C2,2.35
ClC1=CC=CC(Cl)=C1NC1=NCCN1C(=O)C1=CC=CN=C1,3.62
CCN(CC)C(=O)CC(C)=O,1.52
CCN(CC)CCOC1=CC=C(C=C1)C(=C(Cl)C1=CC=CC=C1)C1=CC=CC=C1,1.85
C1=CC=C(C=C1)C1=C(C=CC=C1)C1=CC=CC=C1,2.08
CS(=O)(=O)C1=CC2=C(C=C1)N=C(N2)C(F)(F)F,3.58
CC1=CC=CS1,1.49
CC(C)OC(=O)CCCCCCN,1.73
O=C1CCCCC1,1.81
CC(=O)C1=CC(N)=CC=C1,1.86
COC1=CC=CC(OC)=C1O,2.45
O=CC=CC1CO1,3.2
COC=O,2.1
CCCSP(=O)(OCC)SCCC,3.85
CCCOC(=O)C1=C(C)NC(C)=C(C1C1=COCCO1)C(=O)OCCC,2.26
CC(=O)OC1C(O)C2OC3C=C(C)C(=O)C(O)C3(CO)C1(C)C21CO1,4.95
CCC1=C(CC(NO)=NCCN2CCOCC2)C2=C(O1)C=CC=C2,2.24
COC1=CC=C(C=CC(O)=O)C=C1O,1.39
OC(=O)CC#N,1.75
CCOP(=O)(CC)OCC,1.85
CC(C)CCCCCN(CCCCCC(C)C)CCCCCC(C)C,2.43
ClCC(=O)OC1=C(OC(=O)CCl)C(=O)OC1=O,1.85
[O-][N+](=O)C1=CC=C(C=C1)C(=O)OC1CCC(CC1)N1CCCCC1,2.01
OCC1CO1,2.25
CC1(CO1)C1CCC2(C)OC2C1,1.48
CCCCCCCCCCOC(=O)C=C,1.52
ON=CC=NO,2.87
CCOC(=O)C(O)(C1=CC=C(Cl)C=C1)C1=CC=C(Cl)C=C1,2.67
CCCCCCCCCCNCCCCCCCC,2.05
NCC1OC(OC2C(CO)OC(OC3C(O)C(N)CC(N)C3OC3OC(CO)C(O)C(O)C3N)C2O)C(N)C(O)C1O,1.45
CNC(=O)OC1=CC=C(Cl)C2=C1OC(C)(C)C2,3.01
O(C1=CC=CC=C1)C1=NN=CC2=C1C=CC=C2,2.35
C[Si](C)(Cl)Cl,1.33
CCCCSP(=O)(N(C)C)N(C)C,3.03
CCOP(=S)(OCC)OC1=NC(=NC(C)=C1)N(C)C,3.39
CCOC1=CC(C=O)=CC=C1O,2.02
CCCCSSC(Cl)C(Cl)Cl,2.71
CCOC(C1=NCCCN1)C1=CC(Cl)=CC=C1,2.56
CC1=C(Cl)C(=C2NC(=NC2=C1[N+]([O-])=O)C(F)(F)F)[N+]([O-])=O,3.49
C=CCOC(=O)CCC1CCCCC1,2.53
BrC1=CC2=C(NC(=O)CN=C2C2=CC=CC=N2)C=C1,2.21
CCSP(=O)(OC)OC,4.09
CNC(C)=O,1.17
CCCCCCS(=O)(=O)C=C,2.49
CC(C=CC=C(C)C(=O)OC1OC(COC2OC(CO)C(O)C(O)C2O)C(O)C(O)C1O)=CC=CC=C(C)C=CC=C(C)C(=O)OC1OC(COC2OC(CO)C(O)C(O)C2O)C(O)C(O)C1O,2.49
C[Si](Cl)(Cl)Cl,1.86
O=C(NN=C1SCCS1)C1=CC=CC=C1,3.52
CC(N(C)N=O)C1=CC=CC=C1,2.44
[O-][N+](=O)C1=CC=C(O1)C=NNC(=O)CN1CCN(CCC2=CC=CC=C2)CC1,3.33
CC1(C)C(CCC2(C)C1CCC1(C)C2C(=O)C=C2C3CC(C)(CCC3(C)CCC12C)C(O)=O)OC(=O)CCC(O)=O,2.37
OC1=CC=C(C=C1Cl)[N+]([O-])=O,2.29
CCN1CCCC1CNC(=O)C1=CC(=CC=C1OC)S(N)(=O)=O,2.12
OCCN1CCN(CCCN2C3=CC(Cl)=CC=C3S(=O)C3=C2C=CC=C3)CC1,2.62
N#CCC1=CC=CC=C1,2.64
CC(=O)OCC(=O)C12OC(C)(C)OC1CC1C3CC(F)C4=CC(=O)C=CC4(C)C3(F)C(O)CC21C,4.55
[O-][N+](=O)C1=C(Cl)C=CC=C1,2.77
C[Si](C)(C)OP(=O)(O[Si](C)(C)C)O[Si](C)(C)C,1.96
C=CN1CCCC1=O,1.88
CON(C)C(=O)C1=C(Cl)C(Cl)=C(C(=O)OC)C(Cl)=C1Cl,2.49
CC1=C(NC2=NC=CC=C2C(O)=O)C=CC=C1Cl,2.89
CN1CCC23C4OC5=C2C(CC1C3(O)CCC4N=[N+]=[N-])=CC=C5O,3.24
ClC(Cl)(Cl)C(NC=O)N1CCOCC1,2.42
CN1CCN(CCCN2C3=CC(Cl)=CC=C3SC3=C2C=CC=C3)CC1,2.32
CN(C)C(=O)NC1CCCCCCC1,2.12
COP(=O)(OC1=CC=C(C(C)=C1)[N+]([O-])=O)SC,2.94
CC1=CC=CC(C)=C1NC1=NCCCS1,3.23
CN(CCC1=CC=CC=C1)N=O,3.53
CC(C)(C)C(=O)C1C(=O)C2=C(C=CC=C2)C1=O,2.92
CCC1CCCC(CC)C1N,3.0
CC1=C(C=CC=C1)C(=O)NC1=CC=CC=C1,1.55
CCNC(=O)NC(=O)C(=NOC)C#N,2.26
NCCCCCC#N,2.14
OC(=O)CCCCCCl,1.69
CC(=C)C(O)=O,1.91
OCCC(=O)OCCC1=CC=CC=C1,1.36
[O-][N+](=O)C1=C(C=CC=C1)C1=CC=CC=C1,2.21
OC1=C2N=CC=CC2=CC=C1,2.08
COC1=CC=C2CC3N(C)CCC4=CC(OC)=C(OC5=C6C(CC7=CC=C(OC1=C2)C=C7)N(C)CCC6=CC1=C5OCO1)C=C34,2.48
CC(C)=CCCC(C)=CCCC(CO)=CCCC(C)=CCO,1.45
CCOC1=C(OCC2CNCCO2)C=CC=C1,2.07
COC(=O)CC(=O)OC,1.39
ClC(Br)Br,2.75
CCCN(CCC)S(=O)(=O)C1=CC=C(C=C1)C(O)=O,2.25
CC(C)(CO)S(C)(=O)=O,1.13
CC=CC=O,2.94
CC(C)C1CC2=CC=C(C=C2C1)C(C)C(O)=O,2.19
CCN(CC1=CC=NC=C1)N=O,3.62
CC(C)(C)NCC(O)C1=CC=C(O)C(CO)=C1,2.56
CC(C)(C)C1CCC(O)CC1,1.57
C1CN2CCC1CC2,3.14
CC1CC(C)(C)CC(C1)(OOC(C)(C)C)OOC(C)(C)C,1.37
CCCC(C)COCCOCCO,1.57
CNC(=O)ON=C1SCCSC1(C)C,5.94
CN1CCCC(CC1)N1N=C(CC2=CC=C(Cl)C=C2)C2=C(C=CC=C2)C1=O,3.09
OC(=O)CC1=C(NC2=C(Cl)C=C(O)C=C2Cl)C=CC=C1,3.22
CCP(=O)(OC)OC1=CC=C(C=C1)[N+]([O-])=O,5.21
CN1CCC23C4OC5=C2C(CC1C3CCC4N=[N+]=[N-])=CC=C5O,3.7
ClC1=CC=CC(=N1)C(Cl)(Cl)Cl,2.39
C=CCN1C(=O)NC(=O)N(CC=C)C1=O,2.35
O=C(CCN1CCC(CC2=CC=CC=C2)CC1)C1=CC=C2NC(=O)CCC2=C1,2.88
O=CN(C1CC1)C1=NC=NC2=C1N=CN2C1CC1,3.14
CC1=C(C(=O)NCCO)[N+]([O-])=C2C=CC=CC2=[N+]1[O-],2.19
ClCCCBr,2.23
CCCN(CCCl)C1=C(C=C(C=C1[N+]([O-])=O)C(F)(F)F)[N+]([O-])=O,2.08
CCC(C)(C)OC,1.8
CCOP(=S)(CC)OC1=CC=C(Cl)C=C1,3.44
ON=C1C=CC(C=C1)=NO,2.47
O=C=NC1=CC=C(CC2=CC=C(C=C2N=C=O)N=C=O)C=C1,1.16
OC(CN(CP(O)(O)=O)CP(O)(O)=O)CN(CP(O)(O)=O)CP(O)(O)=O,2.04
CN(C)C(=S)C1=CC=C2OCOC2=C1,3.42
CCCN1C(=O)C2C3C=C(C(C2C1=O)C3=C(C1=CC=CC=C1)C1=NC=CC=C1)C(O)(C1=CC=CC=C1)C1=NC=CC=C1,4.21
C=CC(=O)NCNC(=O)C=C,2.6
CC1=CNN=C1,2.19
